Newtv,#genre#
东明新闻综合,http://24tl.qingk.cn/live/dmtv1.flv
东营区新闻综合,http://24tl.qingk.cn/live/dyqtvch1.flv
东营区科教影视,http://24tl.qingk.cn/live/dyqtvch2.flv
历城新闻,http://qkqxzb.qingk.cn/live/lcxwpd.flv
历城影视,http://qkqxzb.qingk.cn/live/lcyspd.flv
齐河新闻,http://qkqxzb.qingk.cn/live/qhtv01.flv
齐河党建,http://qkqxzb.qingk.cn/live/qhtv02.flv
河南都市台,http://player.200877926.top/18/tv.php?tv=hayx&id=82
新郑综合,http://live.dxhmt.cn:9081/tv/10184-1.m3u8
中牟综合,http://live.dxhmt.cn:9081/tv/10122-1.m3u8
焦作综合,http://218.29.208.43:90/hls/pd1.m3u8
焦作公共,http://218.29.208.43:90/hls/pd2.m3u8
焦作教育,http://218.29.208.43:90/hls/pd3.m3u8
焦作晴彩,http://218.29.208.43:90/hls/pd4.m3u8
新密新闻,http://qkqxzb.qingk.cn/live/xinmixinwenzonghe.flv
宝丰一套,http://qkqxzb.qingk.cn/live/baofeng1.flv
宝丰二套,http://qkqxzb.qingk.cn/live/baofeng2.flv
宝丰党建,http://qkqxzb.qingk.cn/live/baofeng3.flv
汝州新闻,http://24tl.qingk.cn/live/rzxwtv.flv
汝州生活,http://24tl.qingk.cn/live/rzshtv.flv
汝州文娱,http://24tl.qingk.cn/live/rzkltv.flv
汝州党建,http://24tl.qingk.cn/live/rzdjtv.flv
信阳新闻综合,http://qkqxzb.qingk.cn/live/xytv02.flv
信阳公共,http://qkqxzb.qingk.cn/live/xytv01.flv
睛彩信阳,http://qkqxzb.qingk.cn/live/xytv03.flv
信阳狮河,http://qkqxzb.qingk.cn/live/xytv05.flv
信阳平桥,http://qkqxzb.qingk.cn/live/xytv06.flv
西华综合频道,http://38472.hlsplay.aodianyun.com/tv_radio_38472/tv_channel_796.m3u8
建安电视台,http://live.dxhmt.cn:9081/tv/11003-1.m3u8
孟州电视台,http://live.dxhmt.cn:9081/tv/10883-1.m3u8
罗山电视台,http://live.dxhmt.cn:9081/tv/11521-1.m3u8
沈丘新闻综合,http://qkqxzb.qingk.cn/live/sqxwzh.flv
沈丘经济生活,http://qkqxzb.qingk.cn/live/sqjjsh.flv
荥阳新闻,http://qkqxzb.qingk.cn/live/xyzh1.flv
荥阳公共,http://qkqxzb.qingk.cn/live/xyggpd.flv
荥阳影视,http://qkqxzb.qingk.cn/live/xyyspd.flv
陕西卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225850/1.m3u8
镇安电视台,http://qkqxzb.qingk.cn/live/zatv-1.flv
旬阳新闻综合,http://24tl.qingk.cn/live/xytv2.flv
旬阳民生文化,http://24tl.qingk.cn/live/xytv1.flv
蓝田综合,http://qkqxzb.qingk.cn/live/ltzh.flv
宝鸡综合,http://qkqxzb.qingk.cn/live/bjtvzh.flv
宝鸡经济,http://qkqxzb.qingk.cn/live/bjtvjj.flv
宝鸡文艺,http://qkqxzb.qingk.cn/live/bjtvwm.flv
礼泉新闻,http://24tl.qingk.cn/live/lqxw.flv
礼泉果乡,http://24tl.qingk.cn/live/lqgx.flv
铜川新闻综合,http://24tl.qingk.cn/live/tctv1.flv
铜川文化娱乐,http://24tl.qingk.cn/live/tctv2.flv
延安综合,http://24tl.qingk.cn/live/yatv.flv
延安公共,http://24tl.qingk.cn/live/yatv2.flv
宝塔电视台,http://24tl.qingk.cn/live/bttv.flv
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
东至新闻综合,http://223.247.33.124:1935/live/zonghe/playlist.m3u8
青阳电视一套,http://111.38.103.210:1935/live/yitao/playlist.m3u8
青阳电视二套,http://111.38.103.210:1935/live/ertao/playlist.m3u8
凤台综合频道,http://60.175.115.119:1935/live/zonghe/playlist.m3u8
凤台文化生活,http://60.175.115.119:1935/live/wenhua/playlist.m3u8
芜湖县新闻综合,http://220.178.172.47:8090/live/ch0.m3u8
芜湖县影视频道,http://220.178.172.47:8090/live/ch1.m3u8
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8?k=ace136d16e3700972b06cca5316b34d8&t=1577153432
浙江经视生活,http://yd-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8?k=3bc164885721feecc386b066a39b8567&t=1577153471
浙江教育科技,http://yf-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8?k=081fd5478f77ca96d036894bd58f31f7&t=1577153579
浙江影视娱乐,http://yd-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8?k=79b277c166767a9e072b9629b446d4e9&t=1577153637
浙江6套,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8?k=7902d458851930a3cab9763349e1425c&t=1577153702
浙江公共频道,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8?k=4812130c6c3788cf5c6a6ba64a47678c&t=1577153743
浙江少儿频道,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
浙江留学频道,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8?k=e50bfc43311fc5aecad39f294634bb01&t=1577153817
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8?k=48877e6c28c2a0215eb8712eb48b888d&t=1577153884
浙江数码,http://yf-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8?k=be3395c0fc4f07f9bc5ca2098d55687f&t=1577153951
杭州HTV-1,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
杭州HTV-2,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
杭州HTV-3,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
杭州HTV-4,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
杭州HTV-5,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
甘肃经济频道,http://stream.gstv.com.cn/jjpd/sd/live.m3u8
甘肃少儿频道,http://stream.gstv.com.cn/sepd/sd/live.m3u8
甘肃公共频道,http://stream.gstv.com.cn/ggpd/sd/live.m3u8
甘肃文化影视,http://stream.gstv.com.cn/whys/sd/live.m3u8
甘肃移动电视,http://stream.gstv.com.cn/ydds/sd/live.m3u8
甘肃品质生活,http://stream.gstv.com.cn/pzsh/sd/live.m3u8
酒泉公共,http://117.156.28.119/270000001111/1110000002/index.m3u8
金昌综合频道,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8
金昌公共频道,http://stream4.liveyun.hoge.cn/ch01/sd/live.m3u8
武汉综合,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉电视,http://stream.appwuhan.com/2tzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉文体,http://stream.appwuhan.com/5tzb/sd/live.m3u8
湖北综合,http://live.cjyun.org/hubeitv/s10008-live-hbzh.m3u8
湖北经视,http://live.cjyun.org/hubeitv/s10008-live-hbjs.m3u8
湖北影视,http://live.cjyun.org/hubeitv/s10008-live-hbys.m3u8
湖北生活,http://live.cjyun.org/hubeitv/s10008-live-hbsh.m3u8
公共新闻,http://live.cjyun.org/hubeitv/s10008-live-hbgg.m3u8
垄上频道,http://live.cjyun.org/hubeitv/s10008-live-hbls.m3u8
重庆新闻,http://stream3.xiancity.cn/5/sd/live.m3u8
浙江少儿,http://111.40.205.87/PLTV/88888888/224/3221225643/index.m3u8
河北少儿,http://live.wifizs.cn/qdly/sd/live.m3u8
北京影视,http://111.40.205.87/PLTV/88888888/224/3221225651/index.m3u8
北京新闻,http://121.31.30.90:8085/ysten-business/live/beijingstv/1.m3u8
北京科教,http://183.207.249.7/PLTV/3/224/3221225574/index.m3u8
北京财经,http://tv.nknews.org:80/tvhls/stream.m3u8
北京生活,http://121.31.30.90:8085/ysten-business/live/beijingstv/yst.m3u8
北京青年,http://ls.qingting.fm/live/1266.m3u8
河北经济,http://ls.qingting.fm/live/4546579.m3u8
河北影视,http://112.17.40.140/PLTV/88888888/224/3221226354/index.m3u8
河北公共,http://ls.qingting.fm/live/91019.m3u8
河北农民,http://zhjz.chinashadt.com:2036/live/1.stream/chunklist.m3u8
辽宁公共,http://hbcb.chinashadt.com:1936/live/tv2.stream/playlist.m3u8
浙江民生,http://ls.qingting.fm/live/23891.m3u8
浙江公共新闻,http://lzlive.vojs.cn/O7QzcMu/92/live.m3u8
浙江经济生活,http://ls.qingting.fm/live/1099.m3u8
东方财经,http://117.169.120.140:8080/live/dongnanstv/.m3u8
厦门三套,http://stream.snrtv.com/sxtvs-nl.m3u8
厦门四套,http://audiolive.rbc.cn:1935/live/fm1039/96K/tzwj_video.m3u8
泉州综合,http://118.123.60.12:8114/LIVES/Fsv_otype=1&FvSeid=&Fsv_chan_hls_se_idx=002&Provider_id=&Pcontent_id=index.m3u8
福州综合,http://ls.qingting.fm/live/1861.m3u8
福州影视,http://ls.qingting.fm/live/4911.m3u8
福州生活,http://lb.streaming.sk/fashiontv/stream/playlist.m3u8
福州少儿,http://ls.qingting.fm/live/4857.m3u8
石狮综合,http://yf.m.l.cztv.com/channels/lantian/audio05/128k.m3u8
叶县一套,http://ls.qingting.fm/live/345.m3u8
叶县二套,http://audiolive.rbc.cn:1935/live/fm1073/96K/tzwj_video.m3u8
娄底综合,http://121.31.30.90:8085/ysten-business/live/cctv-10/1.m3u8
娄底公共,http://ls.qingting.fm/live/1738915.m3u8
陕西新闻,http://stream.snrtv.com/sxtvs-1.m3u8
陕西都市,http://httpdvb.slave.homed.hrtn.net/playurl?playtype=live&protocol=hls&accesstoken=R5D22D2B7U309E0093K7735BBEDIAC2DC601PBM3187915V10453Z6B7EDWE3620470C71&&playtoken=&programid=4200000169.m3u8
陕西生活,http://121.31.30.90:8085/ysten-business/live/yangguangstv/1.m3u8
陕西公共,http://ls.qingting.fm/live/1222.m3u8
西安新闻,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=36&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
西安白鸽,http://ls.qingting.fm/live/2473319.m3u8
西安资讯,http://111.40.205.76/PLTV/88888888/224/3221225633/index.m3u8
西安影视,http://121.31.30.90:8085/ysten-business/live/hdbeijingstv/1.m3u8
西安健康,http://hbxx.chinashadt.com:3299/live/stream%3Adi7.stream_360p/chunklist.m3u8
蚌埠新闻综合,http://live.wifizs.cn/xwzh/sd/live.m3u8
蚌埠公共频道,http://live.wifizs.cn/ggsh/sd/live.m3u8
蚌埠生活频道,http://stream.wifizs.cn/xwzh/sd/live.m3u8
蚌埠公交频道,http://newvod.ahbbtv.com:1935/live/smil:gjpd_copy.smil/playlist.m3u8
宿州公共频道,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科教频道,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
阜阳新闻综合,http://219.153.252.50/PLTV/88888888/224/3221225623/chunklist.m3u8
阜阳公共频道,http://live.zjmc.tv/3/sd/live.m3u8
阜阳教育频道,http://live.zjmc.tv/1/sd/live.m3u8
亳州新闻频道,http://220.180.110.101:8083/videos/live/33/59/NC7XQdEveyncq/NC7XQdEveyncq.m3u8
亳州农村频道,http://220.180.110.101:8083/videos/live/39/13/o4ncrHkSp7q09/o4ncrHkSp7q09.m3u8
芜湖新闻综合,http://live.wjyanghu.com/live/CH2.m3u8
芜湖生活频道,http://live1.wuhubtv.com/channel2/sd/live.m3u8
芜湖公共频道,http://wuxue.live.cjyun.org/video/s10107-wxtv1/index.m3u8
芜湖教育频道,http://live.wjyanghu.com/live/CH1.m3u8
六安新闻综合,http://ls.qingting.fm/live/267.m3u8
六安公共频道,http://ls.qingting.fm/live/1794199.m3u8
马鞍山新闻综合,http://112.17.40.140/PLTV/88888888/224/3221226275/index.m3u8
滁州新闻综合,http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221225854/index.m3u8
滁州科教频道,http://hbpx.chinashadt.com:2036/live/px5.stream/playlist.m3u8
滁州公共频道,http://223.110.243.173/PLTV/3/224/3221227220/index.m3u8
东至影视频道,http://111.40.205.87/PLTV/88888888/224/3221225647/index.m3u8
东至文化资讯,http://wowza.montevideo.com.uy:1936/live/_definst_/mvdstrem/master.m3u8
岳西综合频道,http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8
岳西影视频道,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
岳西图文频道,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
萧县新闻综合,http://222.179.155.21:1935/ch0.m3u8
涡阳新闻综合,http://220.180.110.101:8083/videos/live/36/57/hwEHU4UVQ1Iv5/hwEHU4UVQ1Iv5.m3u8
霍山综合频道,http://stream.snrtv.com/sxtvs-5.m3u8
万州综合频道,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
万州影视文艺,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
万州科教频道,http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
梁平综合频道,http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/playlist.m3u8
开州生活频道,http://111.40.205.76/PLTV/88888888/224/3221225659/index.m3u8
綦江综合频道,http://218.17.99.211:82/hls/d4encs75.m3u8
江津新闻综合,http://stream.hsqtv.cn/2/sd/live.m3u8
江津经济生活,http://pili-live-hls.qnlive.appwuhan.com/jianwei/896.m3u8?auth_key=1550149076-1381559855-0-45ab235bdc6abcb4ab75c652ac521df5
江津文化旅游,http://hnnz.chinashadt.com:1935/live/1004.stream/playlist.m3u8
彭水新闻综合,http://pengshuilive.cbg.cn/pengshui01.m3u8
万盛新闻综合,http://stream0.tv41.ru/live.m3u8
福建导视,http://fjnh.chinashadt.com:2036/live/stream:fjds.stream/playlist.m3u8
漳州新闻综合,http://111.75.179.195:30767/video/live_vide2.m3u8
宁德新闻综合,http://119.39.242.52:1935/live/gonggong/playlist.m3u8
宁德公共频道,http://live1.rdxmt.com/shfw/sd/live.m3u8
三明新闻综合,http://ls.qingting.fm/live/4885.m3u8
三明公共频道,http://xinl.live.maxtv.cn/live/zb/playlist.m3u8
邵武新闻频道,http://r.gslb.lecloud.com/live/hls/201606033000003fc13/desc.m3u8
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
新罗电视二套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
宁化电视一套,http://223.110.245.170/ott.js.chinamobile.com/PLTV/3/224/3221227166/index.m3u8
晋江侨乡,http://stream.jinjiang.tv/1/sd/live.m3u8
长乐综合,http://35908.hlsplay.aodianyun.com/guangdianyun_35908/tv_channel_327.m3u8
福安综合,http://dslive.grtn.cn/czzh/sd/live.m3u8
甘南藏语频道,http://live.xtgdw.cn:1935/live/xtsh/playlist.m3u8
敦煌综合频道,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_35.stream/playlist.m3u8
天水新闻综合,http://223.110.245.147/ott.js.chinamobile.com/PLTV/3/224/3221226392/index.m3u8
天水公共频道,http://112.17.40.140/PLTV/88888888/224/3221226533/index.m3u8
电白综合,http://121.31.30.90:8085/ysten-business/live/gansustv/yst.m3u8
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream/playlist.m3u8
河池新闻综合,http://58.243.4.22:1935/live/yingshi/playlist.m3u8
河池教育频道,http://58.243.4.22:1935/live/tuwen/playlist.m3u8
钦州综合频道,http://219.153.252.50/PLTV/88888888/224/3221225628/chunklist.m3u8
防城港新闻综合,http://219.153.252.50/PLTV/88888888/224/3221225644/chunklist.m3u8
黔西南综合,http://219.153.252.50/PLTV/88888888/224/3221225638/chunklist.m3u8
黔西南公共,http://219.153.252.50/PLTV/88888888/224/3221225633/chunklist.m3u8
海口新闻综合,http://hls.hkbtv.cn/hkbtv/0a2dnq6ZoKKknKmL4K2dmqqW7KGgn6uWoqk/playlist.m3u8
海口生活娱乐,http://hls.hkbtv.cn/hkbtv/0a2dnq6ZoKKknKiL4K2dmqqW7KGgn6uWoqc/playlist.m3u8
海口双创频道,http://hls.hkbtv.cn/hkbtv/0a2dnq6ZoKKknKeL4K2dmqqW7KGgn6uWoqU/playlist.m3u8
衡水影视娱乐,http://live1.wuhubtv.com/channel3/sd/live.m3u8
衡水公共频道,http://ls.qingting.fm/live/2810.m3u8
秦皇岛影视,http://hbjx.chinashadt.com:1935/live/stream:jx1.stream_360p/playlist.m3u8
辛集新闻频道,http://zsxj.chinashadt.com:1935/live/xjxw.stream_360p/playlist.m3u8
涉县文化娱乐,http://218.6.224.15:8011/vms/videos/channellive/channel15/playlist.m3u8
枣强综合,http://hbzq.chinashadt.com:1936/live/zaoqiang5.stream_360p/palylist.m3u8
馆陶美丽乡村,http://hbgt.chinashadt.com:1935/live/stream:mlxc.stream_720p/playlist.m3u8
沙河新闻综合,http://lzlive.vojs.cn/2wtSfrS/92/live.m3u8
吴桥综合,http://hnyx.chinashadt.com:1935/live/1002.stream/playlist.m3u8
吴桥生活,http://wuqiao.chinashadt.com:2035/live/di6.stream/playlist.m3u8
赞皇综合,http://hbzz.chinashadt.com:2036/zhibo/4.stream/playlist.m3u8
黄骅一套,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
黄骅二套,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
黄骅影视,http://hbhh.chinashadt.com:2111/live/hhys.stream/playlist.m3u8
黄骅互动,http://hbhh.chinashadt.com:2111/live/hdtv.stream/playlist.m3u8
迁安新闻综合,http://app.qatv.cn:1936/live/stream:xwzh.stream_720p/playlist.m3u8
迁安快乐3频道,http://app.qatv.cn:1936/live/stream:kl3pd.stream_720p/playlist.m3u8
永年民生频道,http://hbyn.chinashadt.com:1936/live/stream:ynms.stream_360p/playlist.m3u8
永年健康频道,http://hbyn.chinashadt.com:1936/live/stream:ynjk.stream_360p/playlist.m3u8
隆化综合频道,http://60.30.52.41/live/bhtv2/playlist.m3u8
隆化影视频道,http://60.30.52.41/live/bhtv1/playlist.m3u8
沧县电视综合,http://119.39.242.52:1935/live/zonghe/playlist.m3u8
霸州新闻频道,http://rtvcdn.com.au:8082/TV_GG.m3u8
霸州公共频道,http://hbbz.chinashadt.com:2036/live/stream:bzgg.stream/playlist.m3u8
霸州少儿频道,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
滦县综合频道,http://117.148.187.37/PLTV/88888888/224/3221226162/index.m3u8
滦县综艺频道,http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221227191/index.m3u8
高碑店一套,http://tv.jrsncn.com:9001/hls/live/live1/stream.m3u8
鹿泉一套,http://hblq.chinashadt.com:2036/live/stream:luquan1.stream/playlist.m3u8
赵县电视一套,http://ivi.bupt.edu.cn/hls/xztv.m3u8
晋州新闻频道,http://zhjz.chinashadt.com:2036/live/1.stream/playlist.m3u8
深州综合频道,http://hbsz.chinashadt.com:2036/live/stream:sztv.stream/playlist.m3u8
郑州地铁2频道,http://117.158.206.60:9080/live/live29_tzwj_500k.m3u8
郑州教育频道,http://218.28.177.199:1935/live/mp4:500k/playlist.m3u8
洛阳综合频道,http://live1.lytv.com.cn:1935/live/LYTV1-2/playlist.m3u8
济源电视一套,http://ts2.ijntv.cn/jnse/sd1/live.m3u8
鹤壁综合频道,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8
清丰有线频道,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227453/index.m3u8
清丰党建频道,http://hnqf.chinashadt.com:2036/live/4.stream/playlist.m3u8
荆州新闻,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221227037/index.m3u8
襄阳综合,http://121.31.30.90:8085/ysten-business/live/cctv-8/1.m3u8
襄阳公共,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225865/1.m3u8
恩施综合,http://enshi.live.cjyun.org/video/s10070-eszh.m3u8
恩施公共,http://118.122.224.176:8091/live/xwzh.m3u8
孝感新闻综合,http://xiaogan.live.cjyun.org/video/s10139-xg/index.m3u8
黄冈新闻频道,http://huanggang.live.cjyun.org/video/s10120-xwzh.m3u8
黄冈公共频道,http://hbgt.chinashadt.com:1935/live/stream:gtzh.stream_720p/playlist.m3u8
仙桃新闻综合,http://ivi.bupt.edu.cn/hls/yntv.m3u8
利川新闻综合,http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/chunklist_w439903609_b1228800.m3u8
利川公共频道,http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/chunklist_w1847269952_b204800.m3u8
孝昌新闻党建,http://xiaochang.live.cjyun.org/video/s10128-xcxw/index.m3u8
孝昌生活频道,http://xiaochang.live.cjyun.org/video/s10128-xcsh/index.m3u8
罗田综合,http://luotian.live.cjyun.org/video/s10013-LTZH/index.m3u8
罗田旅游,http://luotian.live.cjyun.org/video/s10013-LTLY/index.m3u8
红安综合,http://stream.zzgd.tv/1/sd/live.m3u8
大悟综合,http://121.31.30.90:8085/ysten-business/live/sichuanstv/1.m3u8
应城新闻综合,http://stream.dybtv.com/yssh/GQ/live.m3u8
应城生活频道,http://stream.dybtv.com/xwzh/GQ/live.m3u8
秭归新闻综合,http://111.231.197.215:85/live/spxwzh_600k.m3u8
大冶一套,http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=130&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=&Pcontent_id=.m3u8
大冶二套,http://117.148.187.37/PLTV/88888888/224/3221226461/index.m3u8
嘉鱼新闻综合,http://jiayu.live.tempsource.cjyun.org/videotmp/s10131-jyzh.m3u8
鹤峰综合频道,http://klmyyun.chinavas.com/hls/fuhai1.m3u8
夷陵综合,http://yiling.live.cjyun.org/video/s10174-TC1T/index.m3u8
广水新闻频道,http://guangshui.live.tempsource.cjyun.org/videotmp/s10146-GSXW.m3u8
湖南经视,http://ls.qingting.fm/live/1207.m3u8
湖南都市,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225672/index.m3u8
株洲新闻综合,http://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8
娄底综合频道,http://218.77.102.118:1935/live/zonghe/playlist.m3u8
娄底公共频道,http://117.169.120.140:8080/live/hdtianjinstv/.m3u8
宜章新闻综合,http://hnyz.chinashadt.com:2036/live/stream:tv1.stream/playlist.m3u8
宜章社会法制,http://hnyz.chinashadt.com:2036/live/stream:tv2.stream/playlist.m3u8
邵东综合频道,http://ivi.bupt.edu.cn/hls/lntv.m3u8
双峰电视一套,http://hnsf.chinashadt.com:2036/zhuanma/tv1.stream_360p/playlist.m3u8
南京新闻综合,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京影视,http://ls.qingting.fm/live/28138.m3u8
南京生活,http://ls.qingting.fm/live/2227017.m3u8
南京娱乐,http://ls.qingting.fm/live/62628.m3u8
南京十八,http://ls.qingting.fm/live/28140.m3u8
南京少儿,http://ls.qingting.fm/live/3701149.m3u8
无锡生活,http://live-wx.wifiwx.com/wxtv4/sd/live.m3u8
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
张家港社会生活,http://stream1.ahrtv.cn/xspsgb/sd/live.m3u8
江阴新闻综合,http://223.110.245.143/ott.js.chinamobile.com/PLTV/3/224/3221226097/index.m3u8
宜兴新闻频道,http://121.31.30.90:8085/ysten-business/live/anhuistv/1.m3u8
